EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
DOM,Dominican Republic,8.6468956460242,9.2288550455766,10.575059685547,10.773839686074,11.755641566888,12.25742390156,12.606982398231,13.165084234301,13.157314888639,13.811449438863,14.066585448485,13.483907937641,13.764307072246,15.260349208736,15.588552296729,14.562770372066,15.452615537793,16.879905121409,16.969677833607,18.004073817411,16.654740214747,17.458979752983,18.711162462629,18.777021778794,20.448924559307,21.183341297344,22.386642038361,24.293190209759,26.454709065925,27.060289336558,27.61603923494,28.231433152757,30.623877312107,28.32485590028,27.775044768282,28.967989346391,31.196367198796,32.302439729512,32.561252120288,32.129434492351,33.534093098554,33.900640227145,34.788212466427,34.486938513236,34.999873034485,37.411383373908,38.795050991273,38.038086783672,40.384690768341,43.59509902934,42.512872127351,45.820340978362,48.846827443696,49.801773913648,51.580798483369
DZA,Algeria,56.304942147123,59.69422459941,81.804490214933,94.510852096998,84.231328876865,80.582437624033,94.976919657209,103.38249772793,112.01387977179,113.44893606847,109.09372909219,102.35434896701,105.50356688993,108.09387662255,113.29583423491,124.0419623943,128.88373079833,126.83657009296,126.85243669446,129.77281242491,132.00256031317,132.8174545778,142.90801012631,145.90615835669,144.37055359511,152.52305740485,151.54786154522,142.03939838143,141.16031335447,145.38042007316,153.67618649858,142.93411658996,142.31880278096,155.93634684928,153.91694666628,158.96405194278,167.19788111493,166.84751333041,174.85894715926,170.94136099985,178.73936187176,185.31489956791,201.46905116592,206.29204741005,218.97971297929,228.83340989641,226.68757741776,231.71541868264,240.5805887437,247.08992922285,233.83105005476,245.87622098272,255.86334801048,258.93895957405,252.69999712007
ECU,Ecuador,12.426988006473,11.750488189418,13.403870475065,17.212362231875,18.091525235224,18.677375557516,20.64082084488,22.29598103045,23.84326317019,25.298286849173,26.319574145316,27.978914771825,28.269591780854,27.952233346513,29.937010156524,31.385647893814,32.355757926055,29.240376004288,33.836036325091,33.771233643514,35.325707586534,35.992567921955,38.41182208463,39.344127347237,41.517332532024,44.218853418113,48.558085858461,49.828697086352,47.797708078803,44.33881528488,42.726125848726,46.675447975401,46.875245968848,48.951810611906,52.709456048587,53.567912261366,56.086405125195,56.322024501767,57.915508130651,62.05559740944,66.046757041885,66.623054826297,66.962873941701,70.253571563882,72.194819144033,70.910668059378,70.110174000186,68.626177825459,69.314972972065,69.753591338886,63.962622918768,68.466690751486,70.856512207292,73.199767914986,74.408550594854
EGY,Egypt,59.15851668854,58.562861453182,59.465954268645,56.641655930014,60.988758724618,65.536943737704,73.340410231325,77.011500075394,80.072673499353,84.062650212114,90.221378061589,97.219448141377,103.61738989778,111.32502389279,120.27393945875,125.76478748803,128.44932603905,137.48067758738,139.09242867048,145.35741190139,149.18363561638,159.03244975409,162.02993899396,163.86772946151,159.53387782766,169.66797745516,180.0638789814,187.43755346674,192.16760953463,205.28263580526,205.51787914024,219.47270976881,225.65170456722,230.89764446897,245.70409530388,264.58869984353,276.77986559259,291.11988890522,294.11354333809,301.72063870058,301.70433053404,311.47540406692,326.25029568592,320.18962611841,325.13765840647,331.5431729058,344.76205791414,357.55413930484,352.98561964348,326.42487160026,335.72421813677,352.54795739785,350.40040612342,369.72616918545,386.59822846755
ERI,Eritrea,4.1060279159802,4.1369256835974,4.0877036723904,4.1317788407023,4.0968433852635,4.0061878721665,4.0080814994705,3.9957276554829,4.053521665725,4.1269195066065,4.1785727276791,4.2419591310955,4.2515969025066,4.36785742543,4.2728925437053,4.3783772675671,4.469504568203,4.4277605032822,4.4956231016329,4.6314997445168,4.7043802404753,4.8044294410187,5.0362243639568,4.255754022888,4.4650910566736,4.5882438548974,5.0685083836756,5.4615728253188,5.2094394464491,5.3377860321117,5.4322787810002,5.3509743591597,5.3056699151135,5.4240771020812,5.4954491159115,5.4644897946942,5.3164406501906,5.5336868726869,5.4812842349671,5.5425750623028,5.5367005727963,5.8191661188222,5.8893248157115,5.9200660257489,5.9738002808504,6.0065704152253,6.0938990376548,6.0952208060076,6.2093923470414,6.2722487043714,6.309533273989,6.4029139211978,6.4950197363487,6.5370067416552,6.5792579891564
ESH,Western Sahara,0.22217703694347,0.22535423103095,0.23826661857095,0.24293404848747,0.25308096654575,0.26514798029015,0.27351612974739,0.28495734914912,0.28957523199596,0.30784834688625,0.32715759403947,0.31918237321664,0.33026782007166,0.33431115020082,0.3377178592396,0.35833922080675,0.36770171994741,0.41380751520619,0.40732450992516,0.39895711694942,0.40359729102313,0.44081014854563,0.42391770705074,0.41775006337009,0.42266830446347,0.45198923364612,0.4613069742531,0.4754826186983,0.48345504196603,0.49743704895845,0.56351802919638,0.57944688508306,0.58537338612657,0.60139002950908,0.60931841692275,0.61404570870481,0.61819948339545,0.61646009526975,0.62222016333785,0.62261116898907,0.62208243245747,0.6124722557534,0.61698832395317,0.61858522132356,0.6163942020112,0.62397361911375,0.62841633846976,0.60407284255875,0.61700843591143,0.6326725745174,0.6044407606976,0.65654630985133,0.68790570618044,0.71442591056688,0.7354140234676
ESP,Spain and Andorra,188.71975815621,186.31241979844,199.63998308914,213.98069856388,227.53261584348,233.86496041829,252.61563307283,245.41973272016,246.08977322661,258.8852434679,272.19103208801,277.12158240603,272.92467475576,275.10186081164,265.98390011168,258.8968750472,264.10916715722,262.43638518454,270.19137786841,289.6131858154,294.54700952116,302.75438625285,310.60375541939,296.11122754212,308.87332121829,325.02281463773,317.19300318976,339.83323610402,349.86607117912,374.34805866446,392.44556252028,389.99988220827,408.12961010815,417.12989579631,434.20365269998,448.86069719111,440.45479012335,457.46133513123,422.14643742525,381.98983657454,369.07975209771,368.77555899972,363.88899715107,334.10255856624,332.75152494805,344.15435509669,336.15896244286,350.31640183882,342.65067583147,324.23357178537,283.71126462507,302.67530582376,306.61682413149,286.86512318192,285.63832224712
EST,Estonia,26.16228101646,26.322667599952,28.285441080135,31.676803850701,34.810963637665,37.45826735049,39.10797823998,40.536357311197,42.957306192084,44.486383145074,45.970548593746,47.03906032044,47.234254128885,47.0672307022,46.080040855078,45.305212726662,44.316299685324,43.732259485861,41.727375317949,38.455534345912,45.608799549753,41.932114407096,31.463405105872,26.372420692261,26.650639785368,24.611767366341,25.610869264271,25.142186692924,22.990724728053,21.373189325233,21.761021328867,22.256148478898,21.540281270601,23.564185185335,24.151907959843,24.0825906325,23.417555959401,27.22877979221,25.166603198251,21.817344774443,26.756682191155,26.87632691967,25.853045502817,28.403114191984,27.631832019221,25.91060282734,25.299001451704,26.782138130818,28.544661495782,19.875288235544,16.016245599115,16.718913150154,18.744019475847,14.984304728256,14.129201839084
ETH,Ethiopia,55.658078670685,55.990402266101,55.452896500131,56.014683294274,55.933704495224,54.396982514451,54.228596928703,54.866597288018,55.431401150643,55.942452358414,55.913779130992,56.355588660116,57.416786792127,58.997772190189,57.511248406456,59.89985235485,63.264684504759,61.05781930345,61.920820912525,64.979293202681,66.775771951486,67.666946118862,69.514186397384,64.498409962344,67.107361498283,68.223773324687,71.673398940407,74.060545415968,79.056113045914,79.145390340267,77.080886189159,82.543820596938,90.308590522354,89.589476592291,92.117861058351,95.532477938642,101.34727018402,110.99988510753,116.47153808084,121.15473111707,126.80176958514,126.66539810867,131.86417475024,137.03576216843,143.17328116093,147.71791966517,154.29162113182,157.84142465662,162.68217642057,173.87424962575,181.53339365857,176.96056360398,180.46355443559,188.44693508356,192.70400670949
FIN,Finland,58.243254971867,57.60683534615,61.245264089165,65.616627169733,61.836599306764,61.592241800318,67.498390704365,66.956748092061,74.035498710793,74.213153446237,75.101374637656,65.478336195823,63.537515763388,62.591533602883,62.944674521838,67.071709560964,67.325692192035,72.008451569333,70.533825917715,70.510586746282,73.040685191794,73.417123224698,70.14129390092,71.622526340168,78.66325718081,75.322809864931,81.589630087915,79.632068929728,76.887728885522,76.149720833167,74.687583004506,80.71707814831,83.012541074014,91.622076087921,87.935032111263,75.205857038303,87.463743528624,85.633395273,76.728085512003,73.119751469308,82.938131233895,74.701455276504,68.641860516234,69.564003421873,65.562628801406,61.791193424014,64.607363581884,61.547330137214,62.980313220931,59.607039174265,54.346469827616,55.402597408924,54.091559722637,49.873984130358,48.678995972021
FJI,Fiji,1.3631203257324,1.3852811358887,1.4481682980197,1.6199754485482,1.8414379446806,1.6808479538025,1.6779825444157,1.765251498954,1.7549625073875,1.8865949054362,1.985593919256,2.042013036611,2.0326934902456,1.8391369546782,1.7354297476424,1.8577806593727,1.9172306777525,1.8482794170455,1.8543303841974,1.9960077029426,2.1304314112952,2.0223105203408,2.159959475554,2.315800996494,2.425234420127,2.4637922158782,2.5120847187093,2.5509024122732,2.5183979855635,2.6108289555537,2.786074709956,2.9279102568265,2.6248657662351,2.8551422156179,3.3455000293255,3.0962344153883,3.2404627174598,3.106535403841,2.6754535062788,2.4327510219574,3.0726480037224,2.6149380051818,2.5818898431438,2.7743279133634,2.4793415660363,2.5391100269518,2.5338120219692,2.5377756755107,2.6768943969257,2.7570060463262,2.1479268974257,2.3723391972978,2.5255983677891,2.6489059423742,2.7508988098211
FLK,Falkland Islands,0.15574633778749,0.15639096700922,0.15562328592023,0.14773764769033,0.14896474495921,0.15331677213456,0.15315079878602,0.15211711156475,0.15357455981301,0.1540334067223,0.15426093873531,0.15082526014675,0.15219735980729,0.15396406285572,0.15594659481408,0.158792985652,0.16022376992943,0.15489092342643,0.16124574659454,0.17311663674697,0.16478890148368,0.16293610529753,0.15725524486569,0.15733840166075,0.16127742901556,0.16564433815961,0.15185769072283,0.16217478136192,0.15461573037848,0.15213232472792,0.15472668976172,0.15196111581612,0.15309787905964,0.15546529360044,0.15570526265622,0.15592236292574,0.15898436157535,0.16179970470511,0.16257386112263,0.16418505252093,0.16400366507298,0.16001502336263,0.16083075000872,0.16279994209018,0.16380926826617,0.16431080385852,0.16603117199109,0.16428672603526,0.16149759080494,0.16438176697242,0.16519664060211,0.16800777119728,0.16955147941356,0.17143413695019,0.17289495721293
FRA,France and Monaco,634.00247388345,644.72023346838,661.46841485503,699.0736088841,680.40515973507,638.47886027985,683.17875578282,665.65324400044,683.17961808491,692.00372067333,668.98621630271,617.92002543751,597.7787482746,581.97817738965,569.84011604393,554.19651990019,541.26695324954,531.36885063504,528.39422898577,536.44561861694,530.89995737483,561.69627382559,546.91129334034,524.33864960202,518.61184640588,529.17876884378,547.15462656108,533.36283802943,545.64492601611,538.16586188857,538.06129641246,542.46649469994,536.07928147557,539.64765627094,541.16370652563,541.8791571116,528.19812834364,522.87574586897,515.5236224921,501.29228583724,510.80510358267,493.17144946944,495.35334479169,490.00105394072,455.85409552049,461.67068103406,462.96219484381,465.77039680646,452.3490709987,443.9014209685,401.58636708789,430.87821946809,417.18101989961,390.74290511362,378.12019029289
FRO,Faroes,0.08792297047779,0.087032916257382,0.087961542444031,0.088109466756917,0.088262674370146,0.088219663129642,0.08950103733109,0.089613969529581,0.089391256747931,0.088826376605606,0.088840677211436,0.088618451061067,0.088493401190613,0.08881920401781,0.08894880298247,0.08883566441363,0.088851849835203,0.08942344112845,0.089560571539041,0.08969501903919,0.090076220338839,0.089834235794974,0.08966428060976,0.089799173655919,0.089817238200835,0.089682169727244,0.089641040278941,0.089797897299048,0.089744122205506,0.089922564639056,0.090155397923687,0.090853024055985,0.091053261097338,0.091189161947937,0.091296709849057,0.091151452722208,0.091078390548515,0.091140926676389,0.091027745697085,0.091186514636756,0.091169053906753,0.091495279060995,0.091777235096389,0.091872676916857,0.094211182859237,0.094426104103391,0.094709277887069,0.095113204376033,0.095409323899811,0.095250453040274,0.095788238246676,0.096081678423538,0.095653913170767,0.096459070097079,0.096616747976757
GAB,Gabon,6.8307314180439,7.3508519798119,7.9203753074814,11.874806099941,14.550255588998,16.758356968877,17.623219650449,17.399560659447,17.373415597832,16.475471703238,15.388835143755,14.521903543324,14.891284648107,14.433780650677,15.820438680728,17.091600714769,14.609927149971,13.624219557978,14.238671017676,17.345208134903,20.424204718532,19.600566599256,20.893022179034,21.550584264501,21.094725617885,23.581471612112,26.568680795402,24.535939963669,28.520649235129,27.158211632945,27.948366910268,28.014791821746,27.092750898882,30.188272506924,27.929602651693,26.277553384568,22.636205053566,19.562392378954,21.040694290185,20.463042285145,21.005668170401,20.704050181292,20.592693997833,20.360928639668,20.538764341185,21.399145047559,21.443633629366,19.695807111532,18.344462416214,20.255247302733,20.08623514586,19.169095280259,19.938195052174,21.553322123783,21.781991821997
GBR,United Kingdom,869.87157926265,865.60661705709,845.46636010115,886.36579003795,836.54909906212,825.17654357041,832.34537470811,837.72616102916,835.78176194358,875.8532769947,811.02080813501,790.56356098556,774.04384055847,766.99661739074,722.82894874493,765.22910525523,788.68833796892,788.8466251396,785.76790743715,769.85520497439,778.13109213431,788.37889280674,770.69526693392,750.4328521462,737.40148005675,734.72609942279,755.90600251112,735.47729107984,730.33160710706,717.65521482682,718.07914795242,724.32804200348,705.81749824351,715.57737498106,710.54958683837,703.62845086188,698.53366874399,685.42829391298,663.27729993201,607.93046506858,622.72414088149,578.6500235257799,599.4118244913,585.77844188927,544.70896429334,527.8980282403,502.47847879811,490.83997318668,482.16798168312,464.70900637397,421.54114387014,437.86944037325,423.3671644979,400.60949906759,386.69571660351
GEO,Georgia,29.390795381659,29.368730211602,31.000648875202,32.677737477748,34.151336390602,36.218872604236,36.727609519281,37.084932878469,37.964276266743,39.142617387917,40.030888328616,40.42271198072,39.9709097904,39.386331685686,39.201629603055,38.785732759065,38.425183374186,38.910227589652,38.370558599022,37.153613210866,40.819561484449,32.724829579052,26.866924559168,22.492318105301,16.291752789915,13.746103045328,12.466695060113,11.755474298341,11.14366987178,10.689989983004,11.241373420251,9.6209489640263,9.6896747371026,10.247252580285,10.534202506823,11.151712725524,11.785809176935,12.669212878099,11.780926390563,12.781206061135,12.189638117516,13.624603933813,14.797951959562,15.735138478707,16.534606756413,16.789568496303,17.210260304267,17.287613504044,17.146679470417,17.878982797255,17.527547706749,18.560313848092,19.706446338088,19.652808348284,19.602824699722
GHA,Ghana,6.8451526178007,6.9400586453384,7.3584949038505,7.4971840207808,8.1001434693883,8.1878133822603,8.3100663835251,8.4864256951845,8.2962752300043,8.3808256968173,8.4215983755208,9.0443334551962,8.9632620341134,7.4525352786126,7.9218725616098,8.56219572586,9.1938177961949,9.6438751600918,9.8628010036511,10.55923979597,10.473498857064,10.703971646709,11.249599109276,11.577065564383,11.979671633707,12.390178833486,13.065740970912,13.42182617652,15.154464120761,16.078071211789,15.540592438227,16.155412659287,17.541933641028,17.210550608031,17.119755544369,17.876649692345,19.819738321205,20.373495483676,22.037284140195,23.153297098743,24.49869063993,27.522180908209,30.363766087992,32.470467089069,32.665552722415,33.959980642908,34.630669633928,38.432092841918,40.457490942,42.694728938838,45.700023840003,46.52969894348,46.917918621924,46.82251111631,48.093948904038
GIB,Gibraltar,0.081467146652152,0.082546608975255,0.072507266630239,0.073048035996408,0.073062601944585,0.076223914007751,0.075610838698893,0.072526729769798,0.069364217747535,0.092316629689989,0.10769115146161,0.10123336051683,0.11135428540366,0.10170627271315,0.098372279493334,0.1046507653873,0.13073925690258,0.14254500822238,0.15821467333088,0.15152953493484,0.15786347952746,0.21771583147707,0.25646405212739,0.25962657474854,0.30439757832688,0.29803463244158,0.30433141136547,0.3139148508905,0.32977998522923,0.34243439126617,0.35822428759059,0.36765006765481,0.37400287013317,0.38037110402825,0.41216503226708,0.42480373701896,0.4438396369431,0.44074233328146,0.45010851895735,0.49124005306509,0.4945004770559,0.47876386036431,0.48842493735723,0.52013929439188,0.55824565917471,0.60894196653757,0.63468557271279,0.6729981962104,0.7136762979042,0.74174104397695,0.6624023408873,0.66468647917034,0.65907095264,0.65270141409658,0.65890452694286
GIN,Guinea,4.3246503553354,4.3426727673158,4.4056777810876,4.5305210604007,4.6439166518149,4.7838033973885,4.8458177251601,4.9057105848964,4.9513068088748,5.0800181597494,5.1062308423261,5.1342902867574,5.4162627629469,5.5669725478145,5.5517775563424,5.3816434006813,5.1105861293012,5.7679379499628,5.9841271877837,6.219523329406,6.8976943792273,7.2111553591347,6.763424442983,7.0907514551948,7.5490054916076,7.8087155049863,8.8502690736253,8.16034152374,8.5491650737061,9.7478519167551,10.500149035484,10.772130421229,11.188400137916,11.676275053962,12.093625990889,12.561409220629,13.092197511819,13.562777102181,14.155790568532,14.729940959502,16.597929052953,16.852543663787,17.433164409184,17.899567478583,18.494722129202,19.743246861371,20.959714460468,21.690289033677,23.010293665708,24.910676725913,26.291240552511,27.113104025822,28.636728008435,28.615129628361,29.37591393664
GLP,Guadeloupe,0.4127711637603,0.41984697005671,0.44634399418704,0.45797866974297,0.4397395161614,0.47350305169506,0.47368370129414,0.49403152358297,0.50451655785278,0.50780594279616,0.50558545744491,0.57253551805105,0.61433263161876,0.64994265449803,0.71041994643377,0.69232968730668,0.69111003837199,0.75749167345801,0.83830252265612,0.88686008769856,0.93281486380464,0.98363562951206,0.93205213823949,0.97645153420531,1.0184495849745,0.99847990016174,1.0306253531419,1.0728746479795,1.0827608260692,1.0568645503478,0.87381253054788,0.90229622620955,0.98832804821784,0.98766403253724,0.95451065601421,0.96308375119936,1.0473891253691,1.0943641154843,1.1098879864869,1.1703289556739,1.2969890220666,1.3945815115424,1.393856174981,1.3962914175862,1.400118752103,1.4083138860222,1.4098172735423,1.4091646436549,1.4119334773777,1.410610318618,1.4091955361077,1.40890588922,1.4086142816027,1.4110365749909,1.4489095538072
GMB,The Gambia,0.60523376505665,0.62485939242771,0.62636554496376,0.63129509219642,0.65024799968621,0.66955695579826,0.6641062693579,0.67404913212567,0.70785350249681,0.7243694551591,0.7491550060459,0.7583287024749,0.75573147875302,0.74900286733399,0.7419436104501,0.76691320677303,0.78061249829842,0.87578162915844,0.88996728519414,0.88310559589336,0.92666575031085,0.99434499672901,0.97666840901105,0.98788127969588,1.0302365331759,1.0417780538601,1.0572445327586,1.0588282255745,1.0880220531306,1.1308742586907,1.2472153457182,1.2411166941724,1.2665013738941,1.3922069966239,1.4468675590111,1.481832455776,1.5433799132786,1.5774435111544,1.6545121711177,1.8325351309105,1.8793748019109,1.7368182616706,1.7334969473167,1.8160700884562,1.9296988984077,2.0224918244546,1.9730756909158,1.9154046355384,1.7616974681462,1.8055266717616,1.7470006067931,1.740892650756,1.8162668347012,1.8423963356211,1.8595051534366
GNB,Guinea-Bissau,0.67309763584168,0.67043244174847,0.70388948148592,0.70909130230766,0.76222729809759,0.86646677550684,0.93057217304724,0.94168493471927,0.92200312505928,0.9595648677384,0.9944193287526,1.0832402776288,1.2626533107722,1.2414956396938,1.2673878080778,1.2541363632177,1.2793762628932,1.4027843829236,1.4254668533697,1.5052538368015,1.6513640849889,1.7258836900713,1.7190014014279,1.7522344675656,1.7860807923012,1.8428930498849,1.8646740670364,1.8603996619532,1.871278505537,1.9553955956015,2.0011107372487,1.9677169110374,2.0091610460152,2.0733269017695,2.0942513243911,2.1522309385058,2.2498989631757,2.3590063648182,2.438001272068,2.5747557729583,2.7030972485155,2.7010739172488,2.8103995923871,2.8916818278095,2.7553350068278,2.8965418164514,2.9618657964665,2.8698415402217,2.9733858823659,3.0381219072141,3.0456823396483,3.0879855291269,3.1453610920222,3.1488255053156,3.1886332502392
GNQ,Equatorial Guinea,0.12512401265672,0.12545674146119,0.13148067809513,0.10865669600135,0.11551564529531,0.11899845510305,0.12239483493358,0.12300399372944,0.15904615255554,0.15702924011576,0.16243522123799,0.17324315687351,0.17098807134448,0.14491775615987,0.15683913171337,0.14817293759972,0.15645775295953,0.17740874885136,0.17532135554695,0.1919657814284,0.18519744423433,0.19256068406134,0.19500109311769,0.21298280650886,2.8208673824674,3.2123000853772,5.3322085595558,7.6380687082039,9.4808664449228,10.376611402793,12.066560745934,13.3403215705,10.484416863085,11.723297588526,16.184586405717,15.595021834895,16.94131623078,18.133397924995,16.989691735712,14.346217835844,14.990990674043,15.046624106143,14.843838979168,13.988250110385,14.064652049983,14.281477263562,13.173477496676,11.777839937703,10.649481049105,10.024381031649,9.7695217288281,9.2975215156492,9.1254761127559,7.9746753103412,8.1387019428792
GRC,Greece,44.557516902191,46.131152336475,53.501343104168,56.915913189594,57.109044681667,59.137645495422,64.406322018729,66.639627361416,69.560632736123,72.964824659563,73.174593563499,72.735932218795,74.337167112283,78.00092931721,79.91187272811,83.377661036924,82.931227546854,87.981146122411,92.920435452624,97.545793885226,98.293584841221,98.062244883468,99.944412878824,99.928781839599,102.41649518457,106.703736701,107.58290186903,108.73331479163,112.83080268382,113.91438851989,120.00408930626,120.79539977412,121.3174001882,124.61914440896,124.71294134369,126.78304257858,123.34174152226,127.74550132409,123.23124092324,117.48570108086,110.79493983856,107.93401474088,103.42960741761,95.849567220154,93.022120546515,91.440436998434,89.956677716967,90.425829982722,87.920421049567,82.08057942038,72.283348819195,73.506035167586,74.624308598441,70.597990903103,71.500075445737
GRD,Grenada,0.052309980986094,0.054611251951139,0.054983585018671,0.055756402779536,0.053194456966294,0.054323797843992,0.05536041298202,0.058103353922329,0.059599010129574,0.059114290606793,0.058855581435491,0.063547779986592,0.062514654967843,0.062262723875384,0.063861114147329,0.063105606180756,0.06604981412949,0.072645699815224,0.075753625831847,0.076423731194432,0.092846040633889,0.093310790262506,0.095349456918006,0.10250742825906,0.1134245838124,0.10712369817265,0.11176091470093,0.13704352715527,0.12599676310238,0.12783926496108,0.10373949241089,0.10508029413941,0.11060758238243,0.11786066018003,0.11462202002879,0.12039212369972,0.13074047578572,0.1407764397754,0.14983240749484,0.15731535896207,0.16963369357126,0.14232454645825,0.14564449055796,0.1739722427819,0.16205535814752,0.16980624862551,0.1807162764402,0.18171958942681,0.1983079140503,0.23700689813409,0.21068118374566,0.21837665378787,0.22894437159644,0.23355176439514,0.24099091876012
GRL,Greenland,0.056463308049773,0.057479336115869,0.058592414821288,0.055225016955938,0.056021375329854,0.056285509252907,0.0562787733738,0.054819601315144,0.055708228253768,0.055980637852071,0.056560058364829,0.057856866800592,0.058510817794582,0.058718059658689,0.058814328528442,0.059346662516025,0.05965848005421,0.060087808229502,0.060428339811338,0.060797841615686,0.061139998829006,0.061085517828323,0.06114386303833,0.060972607185614,0.060807544370838,0.060682236039878,0.060571753695725,0.060340996853983,0.0602617318104,0.060064945126567,0.059308122200421,0.059486505769527,0.05934470055349,0.059703211451323,0.6685328146581,0.67555982529203,0.6895594132075,0.68012041404076,0.69732110152205,0.61481251518305,0.70791483447507,0.74843773110905,0.60367893319486,0.60250935313603,0.54541778440308,0.58452606647851,0.58088203172604,0.56808729823343,0.57304010041413,0.58874679915748,0.59199463736207,0.6131665995027,0.65549114524127,0.64998093736356,0.6592546312159
GTM,Guatemala,8.3487949492714,8.7804846441344,9.3819013308135,9.5580693468512,9.4735356628626,9.9036087679152,9.5572216466703,10.451012995609,11.054652975693,11.771466132753,12.253762634257,11.860447801868,11.533621028725,11.402528689909,11.702360214298,12.026267820496,11.700539386885,12.113855172195,12.278511607504,12.703210085125,13.079715030789,13.673003160003,14.833646763316,15.827330349638,16.213633353686,17.43027842054,17.417930461714,18.054511320873,19.967903220795,20.574277067817,21.645232096405,22.524955441538,23.630295892463,23.504151602211,24.331719170281,25.629055657393,26.244292727169,27.318126069056,26.772525428989,28.110611328267,28.210770374138,28.797100478162,29.771353724928,31.448741234843,33.137073687644,36.233923177484,37.841404731601,37.31219861759,39.586914584201,40.973296771467,39.544938559328,42.517373651683,41.487332942942,42.992884634674,43.47216808936
GUF,French Guiana,0.11103931063436,0.11179952826408,0.13132929357099,0.13236254022749,0.11946049586552,0.14107563170778,0.13004647497472,0.14408251496145,0.14632639480282,0.14790907342824,0.14936219714659,0.13894116989349,0.16994120067659,0.21590048366375,0.19003089835541,0.17844523670398,0.22486432572229,0.28263998574381,0.27975588691463,0.31687599475659,0.35989149696467,0.41150969942646,0.34945135339984,0.43143807631431,0.40730508138865,0.45448257333079,0.48131724756721,0.49833887936622,0.54021986452575,0.52842912042442,0.31753790782013,0.29254174147901,0.28069279834009,0.32241452079425,0.32811415661698,0.32963026534016,0.32706952678243,0.34902831137866,0.363698744882,0.4612606276186,0.46276516094263,0.49223258444897,0.50643391754392,0.50662257452061,0.51067305258128,0.51510121956179,0.52704538791121,0.52612140576237,0.53276830746048,0.53843361270084,0.54129003487963,0.55031751838925,0.55493654353918,0.57700856891599,0.58626018667196
GUY,Guyana,3.018331031453,3.0140567426226,2.9602162338802,3.2808016696166,3.2927134147961,3.6703779518985,3.443072791844,3.7139515335956,3.4954944033054,3.1225738791156,3.3303859244148,3.3266668886124,3.1290854937941,2.8535947785326,3.0444415393662,2.9027797209591,2.8519865157841,2.8280091911872,2.8685533195023,2.6503159994385,2.4716634801636,2.6097585208474,2.6620704667805,2.8276938320129,3.1310365331904,3.487360055842,3.5654401218398,3.7648939958322,3.7041305218739,3.7739886410869,3.5131253243005,3.4716207736411,3.3253536085286,3.5310681553059,3.4737716402645,3.1930182725108,3.0168261882857,3.3266491991448,3.4012325791781,3.4889424298743,3.6968769397581,3.8229181934829,4.0428964219292,4.1879991833767,4.4615543286639,4.5595572116418,4.6330604561162,4.787582059359,4.8584424930454,5.1925990535675,6.2555902474765,6.3093527328628,7.790828123826,8.5860349708722,8.7308618260253
HKG,Hong Kong,11.596020955146,11.830869446899,12.168892621246,12.279655780939,13.771732287808,13.71311349052,15.682206883477,17.908009664245,19.069035437914,18.190657297491,18.749446380313,20.000108889422,22.406142830629,25.977297016427,28.516788391164,29.672858319281,33.647239868028,33.708977056241,37.355897867987,38.40457217847,39.245405463861,42.875839503164,47.924876464715,48.944238784148,42.59623335047,43.058884631893,40.469285332521,38.819859156951,47.23597759644,50.413191505013,46.64371393131,46.506729741458,45.522395992679,49.128639706939,45.297976383804,47.62746773727,47.106084902195,49.18641841945,47.918231031844,50.020961804586,47.127416782817,50.16369527867,49.662549852623,51.222430583809,52.649738459969,49.36878369565,50.276421191836,49.415754455673,49.395993075579,48.947764086847,39.598852388009,40.027964213497,37.640804458449,39.730674623127,40.307052043688
HND,Honduras,5.2784774855497,5.3593959124687,5.4892299339238,5.6553124489061,5.8904561218005,6.0909125657075,6.2399633259242,6.4720803170867,6.5835307288366,6.761306483348,6.9727817046409,6.9869352053712,7.0445423853574,8.0940384246642,8.473447972375,8.2406953465725,8.2369390765719,8.419915758766,8.5196567972805,8.6962080967174,8.6065163227787,8.7041280748603,9.052163342947,8.8244587878763,9.6726561245032,10.078979415638,10.414596325738,10.551801879139,11.069997081296,10.529974149207,10.971258299856,12.063801877178,13.288958290302,14.847053333677,15.935165774961,15.082605711397,16.233794634067,17.495048183272,17.803860605115,17.801842396428,17.864216362566,19.119228527757,19.783245965265,20.167837004849,20.133758926244,21.197393265519,20.260564879642,19.763637649026,19.632867596894,21.058504801468,20.405764178954,21.739044156686,22.203752894659,23.782187545514,24.387070793249
